date,company,document_title,document_url
2026-06-17 13:01:28,https://www.ardaghmetalpackaging.com/investors/,AMPSA+Q1+2026+Interim+Financial+Statements,https://ir.ardaghmetalpackaging.com/_assets/_deea5fea97567d564467a4f1f18ad724/ardaghmetalpackaging/db/1085/15827/financial_report/AMPSA+Q1+2026+Interim+Financial+Statements.pdf
2026-06-17 13:01:36,https://www.opko.com/investors,2026 04 28 OPKO Health Reports First Quarter 2026 Business 543,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2026-04-28_OPKO_Health_Reports_First_Quarter_2026_Business_543.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2026 02 26 OPKO Health Reports Fourth Quarter 2025 Business 538,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2026-02-26_OPKO_Health_Reports_Fourth_Quarter_2025_Business_538.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2025 10 29 OPKO Health Reports Third Quarter 2025 Business 533,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2025-10-29_OPKO_Health_Reports_Third_Quarter_2025_Business_533.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2025 07 31 OPKO Health Reports Second Quarter 2025 Business 528,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2025-07-31_OPKO_Health_Reports_Second_Quarter_2025_Business_528.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2025 04 30 OPKO Health Reports First Quarter 2025 Business 521,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2025-04-30_OPKO_Health_Reports_First_Quarter_2025_Business_521.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2025 02 27 OPKO Health Reports Fourth Quarter 2024 Business 515,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2025-02-27_OPKO_Health_Reports_Fourth_Quarter_2024_Business_515.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2024 11 07 OPKO Health Reports Third Quarter 2024 Business 510,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2024-11-07_OPKO_Health_Reports_Third_Quarter_2024_Business_510.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2024 08 07 OPKO Health Reports Second Quarter 2024 Business 504,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2024-08-07_OPKO_Health_Reports_Second_Quarter_2024_Business_504.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2024 05 07 OPKO Health Reports First Quarter 2024 Business 499,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2024-05-07_OPKO_Health_Reports_First_Quarter_2024_Business_499.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2024 02 27 OPKO Health Reports Fourth Quarter 2023 Business 495,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2024-02-27_OPKO_Health_Reports_Fourth_Quarter_2023_Business_495.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2023 11 06 OPKO Health Reports Third Quarter 2023 Business 489,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2023-11-06_OPKO_Health_Reports_Third_Quarter_2023_Business_489.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2023 08 03 OPKO Health Reports Second Quarter 2023 Business 484,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2023-08-03_OPKO_Health_Reports_Second_Quarter_2023_Business_484.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2023 05 03 OPKO Health Reports First Quarter 2023 Business 481,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2023-05-03_OPKO_Health_Reports_First_Quarter_2023_Business_481.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2023 02 23 OPKO Health Reports Fourth Quarter 2022 Business 477,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2023-02-23_OPKO_Health_Reports_Fourth_Quarter_2022_Business_477.pdf
